velocity flux_norm flux_err cont_err
-1495.3345826198913 -0.034800320573159314 0.229003039464841 4.327761628588018
-1487.901475556554 0.005500702517111259 0.24186480760291343 4.175076435004524
-1480.4683684931604 0.06797462872334292 0.2594535308768816 4.02128107910097
-1473.035261429823 0.02679574689492635 0.25693170818605526 3.8665009895492286
-1465.6021543664858 0.07198979201977607 0.2722496904871044 3.710876525794975
-1458.1690473031488 0.11951824563827627 0.28599078145122975 3.5545647100929054
-1450.7359402397549 0.05312988921203214 0.2788264584626453 3.3977413170838697
-1443.3028331764178 0.10118739443625085 0.2955589054025808 3.2406034327404334
-1435.869726113137 0.22194942989681538 0.3221701534382662 3.0833726345746033
-1428.4366190497433 0.05547193755722318 0.2973510753174843 2.9262990005288025
-1421.003511986406 0.28178314324310383 0.3432162464536156 2.7696662309638516
-1413.570404923069 0.28708945894811844 0.3532661405406875 2.613798274956949
-1406.1372978597317 0.21531193158090078 0.34558711679347187 2.4590679998518117
-1398.7041907963378 0.5138727666538249 0.4002372267782608 2.3059086447425075
-1391.2710837330008 0.5248787824904675 0.4099160194971249 2.1548290680097524
-1383.83797666972 0.7280756606713082 0.44676099539847564 2.006434141873399
-1376.4048696063262 0.9425225222571811 0.48369524268031866 1.8614520408619069
-1368.9717625429892 0.9310189054245415 0.48854356526158327 1.720770514286606
-1361.5386554796519 1.1243390465985186 0.5206342985148467 1.5854842287317936
-1354.105548416258 0.9351452216934661 0.5016397642838332 1.4569541849283
-1346.672441352921 0.8596461240913637 0.4986085502848642 1.3368764642355975
-1339.2393342895837 0.6263120043311784 0.4726300519421439 1.2273481745466392
-1331.8062272262464 1.1458820759650867 0.5526326483010089 1.130899305484888
-1324.3731201628527 1.2933311291437513 0.5765327554056233 1.0504287429427321
-1316.940013099572 0.9224936909738874 0.5349928242524293 0.9889545146885657
-1309.5069060362348 1.2032385197813662 0.5806463706576388 0.9491098041147719
-1302.0737989728411 1.020103553722902 0.5630082143338372 0.9324532935932185
-1294.6406919095039 1.0010442221001634 0.5650933864119542 0.9388850999274262
-1287.2075848461666 1.1544141966527672 0.5908303921292857 0.9665352761612402
-1279.7744777828293 1.0991136895475562 0.592359650470178 1.0122226118905127
-1272.3413707194356 1.5463923587863952 0.656513073437977 1.0721973157222366
-1264.9082636560984 1.459768733765892 0.6538895949668727 1.1427868945410502
-1257.4751565928177 1.3310259815759893 0.6441173593737376 1.220764339791033
-1250.042049529424 1.201864344743581 0.6322857950868038 1.3034673735399032
-1242.6089424660868 1.3262272932932027 0.6538922093890318 1.3887728688833345
-1235.1758354027497 0.8839672685707919 0.5971969478135593 1.4750135479197193
-1227.7427283394125 1.9629386659161951 0.9273219965090358 1.5608856177810821
-1220.3096212760186 0.7431957148357342 0.8585550995554738 1.6453675954440012
-1212.8765142126815 1.3311771040439238 0.9902741838243375 1.7276556041153859
-1205.4434071494009 1.1754957219133588 0.9658827508654243 1.8071141740534926
-1198.010300086007 1.6972451324855709 1.0687247997888778 1.883239667376435
-1190.5771930226697 1.370708533587211 1.0189160274721694 1.955633329498994
-1183.1440859593326 0.8655913031581826 0.9199765137959122 2.0239814456239738
-1175.7109788959388 1.7365986911362863 1.0908624643215097 2.0880406553244155
-1168.2778718326017 1.3147261521210518 1.0225390340175469 2.1476269818144846
-1160.8447647692644 0.9710849075256617 0.9599805011754833 2.2026075266831007
-1153.4116577059272 1.063959120400687 0.9861441251769052 2.2528940741049124
-1145.9785506425335 1.156670852517554 1.0053817612751346 2.2984380615057916
-1138.5454435792526 1.0713772078286834 0.9942593321868172 2.339226526668761
-1131.1123365159156 1.0764842247564612 1.0029835510232377 2.375278750932489
-1123.6792294525217 1.0838591845870944 1.0086357073201402 2.406643396822383
-1116.2461223891846 0.9067023894331699 0.9663181944819946 2.43339599519656
-1108.8130153258473 0.45469347100336677 0.86816453408749 2.455636678054643
-1101.37990826251 1.0967626221610058 1.0187075385795146 2.4734880830508947
-1093.9468011991164 1.011069547063335 1.0008048991355727 2.4870933775841753
-1086.5136941357791 1.5663195610423446 0.9931369359714682 2.4966143662824636
-1079.0805870724985 1.049354213814276 0.6925791722244816 2.5022296573283724
-1071.6474800091048 1.4945291271904904 0.7533232709431504 2.504132871474352
-1064.2143729457675 0.7873994390857314 0.6539824719004389 2.502530883583385
-1056.7812658824303 0.9623241659269702 0.6801318951665455 2.4976420906849532
-1049.3481588190932 1.0537283074503783 0.6958633219788056 2.4896947032993113
-1041.9150517556993 1.008329619675346 0.6859982596793094 2.47892505850402
-1034.481944692362 1.1410507650382264 0.7064150105273235 2.4655759541638256
-1027.0488376290814 1.049282540098928 0.6930893543502096 2.4498950041453726
-1019.6157305656877 1.2259750204553745 0.7174541197735443 2.4321330143916895
-1012.1826235023505 0.783962934771872 0.6509580509672012 2.4125423796041443
-1004.7495164390133 0.7809094155086458 0.6511964792641455 2.391375500123906
-997.3164093756761 1.1759316765290955 0.7093643564850911 2.368883218581784
-989.8833023122822 0.7793327501547902 0.6456745438913841 2.3453132760945206
-982.4501952489452 0.6466741900648838 0.6263202818004862 2.3209087883662027
-975.0170881856079 0.690076447674991 0.6289441761692052 2.2959067430750055
-967.5839811222706 0.5575127978756856 0.6072890937030091 2.270536521468506
-960.1508740589335 1.1639554069895481 0.7016558844353674 2.245018449155226
-952.7177669955963 1.0330042578528214 0.6800415131752521 2.219562383657775
-945.2846599322024 0.7267066661276066 0.6285232519518286 2.194366349288773
-937.8515528688653 0.7688387741393785 0.6361955805747183 2.1696152331728236
