velocity flux_norm flux_err cont_err
-1495.6331990299745 0.11015017636920092 0.7437172357930181 0.12896732206312894
-1489.2374654957764 0.17304797834167213 0.7582851810943865 0.12769812915736947
-1482.8417319616756 0.17438306762273093 0.7564598052827718 0.12643470962158054
-1476.445998427526 0.23361461485694815 0.76898826001769 0.1251770957427775
-1470.0502648932795 0.29618804528033305 0.7802881573364253 0.12392532001089968
-1463.65453135913 0.3560637601062893 0.7904841311493254 0.1226794151292107
-1457.2587978249805 0.42086650019071603 0.8027510892248995 0.12143941402496118
-1450.8630642907824 0.48694976316023936 0.8174660453296851 0.12020534986063094
-1444.4673307565843 0.17377838650740068 0.7584900250638987 0.11897725604553398
-1438.0715972224834 0.2978522706584304 0.7811080592116579 0.11775516624784146
-1431.675863688334 0.1732548437695991 0.7558111123930429 0.1165391144070073
-1425.2801301540871 0.2973323458942116 0.7809072151052061 0.11532913474677939
-1418.884396619938 0.18214461779189373 0.7607046561115482 0.11412526178865197
-1412.4886630857884 0.12156643726938896 0.7522604899931952 0.11292753036568401
-1406.0929295515903 0.39467596207591144 0.8105011557640461 0.11173597563699388
-1399.6971960173921 0.2602531980564517 0.784824634354701 0.11055063310272423
-1393.3014624832913 0.32416815185106235 0.7964530039623126 0.10937153861953125
-1386.9057289491418 -0.0027564516635315553 0.7327709857860043 0.10819872841658841
-1380.5099954149437 0.25839348017349806 0.7835146935178439 0.10703223911229189
-1374.1142618807455 0.2010350012704008 0.7742151564554436 0.10587210773146757
-1367.718528346596 0.3982664331123564 0.8117599070598216 0.10471837172319816
-1361.3227948123981 -0.01171805260184341 0.7270629683860553 0.10357106897925926
-1354.9270612782 -0.012259830931945945 0.7260843646627505 0.10243023785327877
-1348.5313277440991 0.12036162188513838 0.7553004250287312 0.10129591718048735
-1342.1355942099497 0.26796028902889474 0.7876375714588545 0.10016814629811341
-1335.7398606757515 0.19997482391544597 0.7783771296480717 0.09904696506659573
-1329.3441271415534 0.06015606855249886 0.7497467345410108 0.0979324138914204
-1322.948393607404 0.12929669629895812 0.7644706176138998 0.09682453374569722
-1316.552660073206 0.129576410962167 0.7648476168167124 0.09572336619346332
-1310.1569265390078 -0.08409473376359608 0.7137202084442933 0.0946289534138242
-1303.761193004907 0.18531789177149993 0.7664809730740032 0.09354133822580075
-1297.3654594707575 0.10805561276200505 0.7458951632841457 0.09246056411393402
-1290.9697259365594 0.10580775782953135 0.7447852305715478 0.09138667525480625
-1284.5739924023612 0.10456003488294434 0.7438263395364922 0.09031971654429202
-1278.1782588682117 0.35520648251126125 0.792089181756645 0.0892597336256401
-1271.7825253340136 0.04547681117133629 0.7284774900738916 0.08820677291837037
-1265.3867917998157 0.29655400843022506 0.7813364790281309 0.08716088164807936
-1258.9910582657149 0.10950309684578927 0.7425108263845365 0.08612210787702035
-1252.5953247315651 -0.07845479665274652 0.7043042681179413 0.08509050053549402
-1246.1995911973672 0.10462277189078144 0.7404045508596485 0.08406610945418684
-1239.803857663169 0.16732179297162572 0.7553721895107507 0.0830489853972629
-1233.4081241290196 0.1010235661305295 0.7419887374019081 0.0820391800962848
-1227.0123905948215 0.09703060309143076 0.7383519444932084 0.08103674628492805
-1220.6166570606233 -0.02907014825720008 0.7147114156088633 0.08004173773455078
-1214.2209235265225 0.152899382772495 0.748737489664071 0.07905420929046404
-1207.825189992373 0.21416830083727428 0.7611651222589678 0.07807421690890248
-1201.429456458175 0.03146752315090188 0.725012047722009 0.07710181769479064
-1195.0337229240256 0.03021537241066109 0.7249233345318082 0.07613706994008398
-1188.6379893898275 0.0925239370775705 0.7375263036910532 0.07518003316266055
-1182.2422558556293 0.03220077243239518 0.7285479343216003 0.07423076814582903
-1175.8465223215285 0.46464081272140856 0.8047325418121579 0.0732893369782133
-1169.4507887873303 0.032121031760280874 0.7285319311942786 0.07235580309395696
-1163.0550552531809 0.09238447395264075 0.7380358419407521 0.07143023131332202
-1156.659321718983 0.2792588197952981 0.772053574631538 0.07051268788324322
-1150.2635881848335 0.27755714558148586 0.7738332225578992 0.06960324051803318
-1143.8678546506353 0.027508753488396293 0.7244177655726357 0.06870195843981816
-1137.4721211164372 0.27421744911515944 0.7728092197852485 0.06780891241875814
-1131.0763875823363 0.3989533469044223 0.7970132012914323 0.06692417481269368
-1124.6806540481382 0.03289164258604336 0.725263972616956 0.06604781960603535
-1118.2849205139887 0.22203773158738876 0.7602410090396396 0.06517992244782478
-1111.8891869797906 0.3525746192757254 0.7854588371463166 0.06432056068839877
-1105.493453445641 0.1046349047854776 0.7374502723688028 0.06346981341467262
-1099.0977199114432 0.4140888890081165 0.7973466811144743 0.06262776148346302
-1092.701986377245 0.166736204807046 0.7492295582229916 0.0617944875527041
-1086.3062528431442 0.03972105007833139 0.7260089485785117 0.06097007611000482
-1079.910519308946 0.16192050985874842 0.7481732145144324 0.060154613498145715
-1073.5147857747966 0.16286886611563187 0.7475265547606575 0.059348187937197296
-1067.1190522405984 0.03963646750742123 0.7240917688447417 0.05855088954246499
-1060.723318706449 0.5320449979628844 0.8195399549042828 0.05776281033798819
-1054.327585172251 0.3449822637977055 0.7849005313523454 0.0569840442647517
-1047.9318516380526 0.4040660078178017 0.7940949338643138 0.056214687183151875
-1041.536118103952 0.4700549204844427 0.8050727162363278 0.0554548368688643
-1035.140384569754 0.47007669563872434 0.8040341579963728 0.05470459300138514
-1028.7446510356044 0.098279887656764 0.7352551535524963 0.05396405714457804
-1022.3489175014063 0.09346849178970684 0.7357696595132912 0.05323333271810511
-1015.9531839672568 0.02997020029481257 0.7217788243041457 0.05251252495908976
-1009.5574504330586 0.21840263811938304 0.7576560089167389 0.05180174087282876
-1003.1617168988607 0.09603879515360397 0.7339050216975552 0.05110108917171319
-996.7659833648083 0.09565781851103514 0.7331611300554373 0.05041068020116561
-990.3702498305618 0.2185309089198579 0.757669141903023 0.04973062585147317
-983.9745162964122 0.1572018918954745 0.7444980739650539 0.04906103945460865
-977.5787827622141 0.22255407570947372 0.7575956856849314 0.0484020356644442
-971.1830492280646 0.04207315656091591 0.7211437216571137 0.04775373031957911
-964.7873156938665 0.22927176041917566 0.7591071117965457 0.047116240287265194
-958.3915821596685 0.10378070384429783 0.7330026242800961 0.04648968328741581
-951.9958486256162 0.23134986232468235 0.7587810650842648 0.04587417769538124
-945.6001150913695 0.4142994532746156 0.7934529824272599 0.04526984232231876
-939.20438155722 -0.011239870817621088 0.707741734077203 0.044676796172256616
-932.808648023022 0.10960907858892921 0.7332285293808432 0.04409515817444446
-926.4129144888724 0.2334686719530957 0.7572304040410498 0.043525046890426015
-920.0171809546744 0.2949799930138625 0.7682490487852465 0.04296658019475224
-913.6214474204763 -0.0152022139190921 0.7060098977251967 0.04241987492885283
-907.225713886424 0.042238208683814275 0.7175587487684773 0.04188504652749066
-900.8299803521774 0.2885431464679402 0.7659300174196649 0.04136220861754404
-894.4342468180279 -0.018528351517532748 0.7051682893645478 0.040851472589307845
-888.0385132838784 0.3475337426855727 0.7759850380456882 0.04035294714029468
-881.6427797496804 0.2831160341821677 0.7651900447724799 0.03986673779246039
-875.2470462154822 0.036735347506446414 0.7168411820623077 0.039392946383688156
-868.8513126812841 0.2822349159673299 0.7643620237279134 0.03893167053493394
-862.4555791472319 0.28315178144509373 0.7660651850923913 0.038483003094881875
-856.0598456129851 0.16511698331425342 0.7410432753981039 0.03804703156428777
-849.6641120788357 0.10070303311609505 0.7282157712683489 0.0376238375029228
-843.2683785446862 0.2823602793291029 0.7612619993589342 0.03721349592206521
-836.8726450104881 0.4010982748770632 0.7850592833882208 0.036816074666499325
-830.4769114762901 0.40744152436169423 0.7873324891691357 0.036431633790086806
-824.0811779421892 0.09730613543089062 0.7273654990665004 0.03606022492959721
-817.6854444080396 0.15994388412245075 0.7384770014571695 0.03570189068189938
-811.289710873793 0.04009389773282467 0.7134755739592304 0.0353566639900731
-804.8939773396436 -0.020126448233627855 0.7010036749569952 0.035024567544247195
-798.498243805494 0.09971287150497554 0.7263186761241375 0.034705613203280736
-792.1025102712958 -0.021536692144106747 0.7014685059327926 0.034399801443706704
-785.7067767370979 0.03854895538443512 0.7127836683509488 0.03410712084231556
