velocity flux_norm flux_err cont_err
-1496.435240621864 0.8632721077331333 0.4566975582872912 0.09010115680659103
-1488.5836539522309 0.9646491398379425 0.47064515930917467 0.08488995144654966
-1480.7320672826572 1.129717420651856 0.49551290176592355 0.07995431557450092
-1472.8804806130838 0.926699162396786 0.46269140681297394 0.07529266362976503
-1465.0288939435102 0.9590109908791968 0.468178035596245 0.0709040338242967
-1457.1773072739368 0.7280444179513688 0.43169645010620306 0.0667880524294777
-1449.3257206043033 0.9025693777080338 0.46123839475845085 0.06294486497869199
-1441.4741339347895 1.167023825061544 0.5048413403223112 0.05937502243540306
-1433.6225472651563 0.9467104403918604 0.4755648155718487 0.056079309233913355
-1425.770960595583 1.2435264509438673 0.5183022768401477 0.053058500705198304
-1417.9193739260093 0.9322054367271857 0.4763362755622533 0.050313041019232944
-1410.067787256376 1.0052822836330253 0.4874580152546449 0.0478426407729801
-1402.2162005868622 1.021987078335362 0.48695002907752793 0.045645806609075835
-1394.364613917229 0.9719328474061512 0.476014561690869 0.04371933330954666
-1386.5130272477152 0.9901153725931583 0.475166670694012 0.042057808901321984
-1378.661440578082 0.9898051580002769 0.4740399970986857 0.040653199943712866
-1370.8098539085083 0.8457284951366144 0.450137078609379 0.039494590111469406
-1362.958267238935 0.995836295519094 0.4707698322626542 0.038568134213969575
-1355.1066805693613 1.113183027314996 0.48573796030414335 0.03785726043122598
-1347.2550938997879 0.7763807367429155 0.4333512304108626 0.037343111530826145
-1339.4035072301544 1.2943953293612602 0.5077252514483469 0.037005173026231554
-1331.5519205606406 0.7081008113203153 0.41766155608584804 0.0368220057698996
-1323.7003338910074 0.9665507686869859 0.46078823098454874 0.03677199072299268
-1315.848747221434 0.9663331654463316 0.4617545487268867 0.03683400485130642
-1307.9971605518604 0.90657868982884 0.45349187656665885 0.036987972446193534
-1300.1455738822272 0.8975900415619507 0.460422275199817 0.03721526597738793
-1292.2939872127133 0.9454163545266693 0.4681905332432097 0.03749895664709838
-1284.4424005431397 0.42146833237771186 0.3725385870618617 0.037823932709941874
-1276.5908138735663 0.39070126946192413 0.37041202376032395 0.0381769126790105
-1268.739227203933 0.6402888122949493 0.4194107037343621 0.03854638246781294
-1260.8876405343594 0.7214560894663888 0.43770769683691624 0.0389224828807283
-1253.036053864786 0.6459121624018483 0.4218646728070398 0.039296869015388466
-1245.1844671952124 0.7982981211281576 0.4488837044599996 0.03966255776653647
-1237.332880525639 0.6179148043066558 0.4182696979261306 0.04001377470493599
-1229.4812938560055 0.5103066009049966 0.39680656681422294 0.04034580758077295
-1221.629707186492 0.7963453563579808 0.4488646805097526 0.04065487065508131
-1213.7781205168585 0.6462937529842023 0.42128803892063127 0.04093798189867729
-1205.9265338473447 0.7507252329016644 0.439631812213079 0.04119285364784961
-1198.0749471777115 0.7868216402015695 0.4436392443326816 0.04141779639434412
-1190.2233605080783 0.8038607316346831 0.44570194332414476 0.041611634858923836
-1182.3717738385644 1.0420302789733527 0.4757382508964656 0.04177363523131982
-1174.520187168991 0.6029124691783682 0.3953387223086732 0.04190344236229947
-1166.6686004994174 0.8589289415078558 0.4391988836525738 0.042001025701320645
-1158.8170138297842 1.4003439277664314 0.5146078526596107 0.04206663284103023
-1150.9654271602703 0.8234358971273499 0.43361212494286205 0.04210074962817328
-1143.113840490637 1.1428327140299914 0.47933709734445845 0.04210406591082055
-1135.2622538210635 1.045571722461956 0.46642871428690263 0.042077446102653696
-1127.41066715149 1.140785654833041 0.48027951216478715 0.04202190385004325
